Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Round,Avg Fight Time,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Weight_Class,Gender,DEC Count,KO Rate,SUB Rate,DEC Rate,Fighting Style,Total_Fights,Win_Rate
f0abbb6f3444dae7,Paul Buentello,The Headhunter,6.2,245.0,Orthodox,35,17,0,0,1.83,415.33,0.5,22.0,0.17,0.33,45.5,0.4,0.34,0.61,0.3,0.33,0.46,0.52,0.33,Heavyweight,Male,0.0,0.67,0.33,0.0,Hybrid,52,0.6730769230769231
476fe566d2df676e,Modestas Bukauskas,The Baltic Gladiator,6.3,205.0,Switch,19,6,0,0,2.09,550.73,0.18,32.73,0.45,0.09,83.45,0.47,0.37,0.68,0.84,0.46,0.45,0.32,0.09,Light Heavyweight,Male,2.0,0.57,0.14,0.29,Hybrid,25,0.76
98d961097baaf308,Shane Burgos,Hurricane,5.11,145.0,Orthodox,15,3,0,0,2.82,766.36,0.55,94.18,0.36,0.36,93.0,0.53,0.44,0.68,0.85,0.49,0.64,0.6,0.36,Featherweight,Male,3.0,0.43,0.14,0.43,Striker,18,0.8333333333333334
6da99156486ed6c2,Joshua Burkman,The People's Warrior,5.1,170.0,Orthodox,28,16,0,0,2.37,637.26,0.21,29.95,1.58,0.32,153.95,0.51,0.31,0.51,0.88,0.42,0.57,0.39,0.32,Lightweight,Male,6.0,0.2,0.2,0.6,Striker,44,0.6363636363636364
69f01b25dfabaf6b,Mads Burnell,No Nickname,5.8,145.0,Orthodox,9,3,0,0,3.0,782.33,0.0,16.67,3.0,0.33,346.33,0.42,0.35,0.46,0.56,0.32,0.89,0.4,0.33,Featherweight,Male,1.0,0.0,0.0,1.0,Wrestler,12,0.75
4c805f5f58a75df0,Mikey Burnett,The Eastside Assassin,5.6,170.0,Orthodox,5,2,0,0,2.0,615.0,0.33,36.0,1.0,1.33,173.96999999999997,0.46,0.25,0.95,0.57,0.22,0.58,0.38,1.33,Lightweight,Male,1.0,0.5,0.0,0.5,Wrestler,7,0.7142857142857143
a6d8bfe9e0c8153b,Kevin Burns,The Fire,5.1,170.0,Orthodox,12,7,0,0,2.4,634.0,0.4,29.0,0.2,0.6,26.4,0.43,0.33,0.39,0.84,0.34,0.58,0.59,0.6,Welterweight,Male,0.0,0.5,0.5,0.0,Hybrid,19,0.631578947368421
23024fdfc966410a,Gilbert Burns,Durinho,5.1,170.0,Orthodox,22,9,0,0,2.62,741.25,0.29,42.79,1.62,0.29,169.92,0.5,0.42,0.62,0.7,0.46,0.53,0.51,0.29,Welterweight,Male,7.0,0.2,0.33,0.47,Striker,31,0.7096774193548387
4f140403000158b5,Herbert Burns,The Blaze,5.9,145.0,Orthodox,11,6,0,0,1.83,383.0,0.17,19.33,0.83,0.5,115.67,0.51,0.42,0.75,0.38,0.5,0.88,0.26,0.5,Catch Weight,Male,0.0,1.0,0.0,0.0,Striker,17,0.6470588235294118
2c64c035485906aa,Nah-Shon Burrell,The Rock n Rolla,5.11,170.0,Orthodox,15,7,0,0,3.0,900.0,0.0,88.5,0.0,0.5,90.0,0.51,0.42,0.78,1.0,0.4,0.84,0.44,0.5,Welterweight,Male,1.0,0.0,0.0,1.0,Striker,22,0.6818181818181818
132505067f08c54d,Bubba Bush,The Fightin' Texas Aggie,6.0,185.0,Orthodox,8,3,0,0,2.0,479.5,0.0,49.5,1.0,0.5,234.0,0.61,0.6,0.5,0.75,0.36,0.0,0.4,0.5,Middleweight,Male,0.0,1.0,0.0,0.0,Striker,11,0.7272727272727273
3033c1c080672475,Dakota Bush,No Nickname,5.1,155.0,Orthodox,8,4,0,0,2.0,563.5,0.5,28.5,0.5,0.0,59.5,0.49,0.38,0.65,0.7,0.4,0.5,0.38,0.0,Lightweight,Male,0.0,1.0,0.0,0.0,Striker,12,0.6666666666666666
85d905f7c4f5a1af,Murilo Bustamante,No Nickname,6.2,183.0,Orthodox,15,8,1,0,2.5,567.0,0.5,13.0,2.5,0.75,180.5,0.55,0.52,1.0,0.25,0.47,0.52,0.55,0.75,Middleweight,Male,0.0,0.33,0.67,0.0,Wrestler,24,0.625
0b362247806341e5,JP Buys,Young Savage,5.5,135.0,Orthodox,9,6,0,0,1.75,395.75,0.5,13.75,0.25,1.0,43.25,0.48,0.45,0.47,0.55,0.44,0.67,0.45,1.0,Bantamweight,Male,0.0,1.0,0.0,0.0,Striker,15,0.6
c4d039123e62f6a9,Dennis Buzukja,The Great,5.9,145.0,Switch,12,5,0,0,2.5,617.75,0.75,49.0,0.25,0.0,121.5,0.46,0.4,0.55,0.86,0.46,0.51,0.48,0.0,Featherweight,Male,1.0,0.67,0.0,0.33,Striker,17,0.7058823529411765
7cdd3e5d3aa9cb39,Yan Cabral,No Nickname,5.11,155.0,Orthodox,13,3,0,0,2.8,780.4,0.4,31.6,2.0,0.6,344.2,0.43,0.39,0.56,0.63,0.31,0.62,0.5,0.6,Lightweight,Male,3.0,0.2,0.2,0.6,Wrestler,16,0.8125
7aa3d6964eff4877,Alex Caceres,Bruce Leeroy,5.1,145.0,Southpaw,21,15,0,0,2.57,721.53,0.2,47.2,0.7,0.53,113.6,0.47,0.4,0.66,0.78,0.44,0.62,0.46,0.53,Featherweight,Male,11.0,0.11,0.32,0.58,Striker,36,0.5833333333333334
ed2a8cc402173781,Vince Cachero,The Anomaly,5.6,145.0,Orthodox,7,4,0,0,3.0,829.0,0.0,76.5,4.0,0.0,248.5,0.56,0.53,0.7,0.78,0.48,0.68,0.87,0.0,Bantamweight,Male,0.0,1.0,0.0,0.0,Striker,11,0.6363636363636364
b1e5bcaad32a3cac,Priscila Cachoeira,Zombie Girl,5.7,135.0,Orthodox,13,7,0,0,2.0,513.5,0.17,40.08,0.33,0.0,41.67,0.45,0.41,0.62,0.62,0.42,0.27,0.46,0.0,Women's Bantamweight,Female,0.0,1.0,0.0,0.0,Hybrid,20,0.65
98215d037be5bcb7,Cynthia Calvillo,No Nickname,5.4,115.0,Orthodox,9,6,1,0,2.62,769.69,0.0,54.46,0.69,0.38,59.92,0.37,0.29,0.64,0.67,0.35,0.55,0.25,0.38,Women's Flyweight,Female,3.0,0.17,0.33,0.5,Hybrid,16,0.5625
764342d39cdaa54a,Frank Camacho,The Crank,5.1,155.0,Orthodox,22,10,0,0,2.0,506.12,0.25,46.25,1.12,0.25,56.38,0.48,0.41,0.77,0.62,0.46,0.8,0.23,0.25,Lightweight,Male,0.0,0.67,0.33,0.0,Striker,32,0.6875
7abe471b61725980,Fabricio Camoes,Morango,5.1,155.0,Orthodox,14,9,1,0,1.83,513.5,0.0,11.0,1.5,1.33,115.17,0.38,0.32,0.51,0.62,0.33,0.49,0.3,1.33,Lightweight,Male,0.0,0.0,1.0,0.0,Wrestler,24,0.5833333333333334
6c2030e0a143a94b,Chris Camozzi,No Nickname,6.2,185.0,Orthodox,24,13,0,0,2.58,707.79,0.11,39.68,0.79,0.37,114.89,0.49,0.38,0.59,0.95,0.45,0.67,0.36,0.37,Middleweight,Male,7.0,0.1,0.2,0.7,Striker,37,0.6486486486486487
784285b7ae7dd85f,Shane Campbell,Shaolin,6.0,155.0,Orthodox,14,6,0,0,2.0,529.6,0.2,35.6,0.8,0.0,115.4,0.55,0.34,0.71,0.93,0.54,0.59,0.38,0.0,Lightweight,Male,1.0,0.5,0.0,0.5,Striker,20,0.7
901cddcbfa079097,Will Campuzano,No Nickname,5.9,125.0,Orthodox,14,6,0,0,3.0,893.25,0.0,56.75,3.75,1.0,309.5,0.51,0.42,0.83,0.88,0.45,0.65,0.69,1.0,Flyweight,Male,3.0,0.0,0.25,0.75,Wrestler,20,0.7
c2a670b22d2e196f,Aleksa Camur,No Nickname,6.1,205.0,Orthodox,6,3,0,0,3.0,900.0,0.0,59.0,0.75,0.0,169.75,0.48,0.38,0.66,0.85,0.4,0.8,0.25,0.0,Light Heavyweight,Male,2.0,0.0,0.0,1.0,Striker,9,0.6666666666666666
32be4b7f7de1c905,Chico Camus,The King,5.6,125.0,Orthodox,17,7,0,0,3.0,876.25,0.0,33.38,0.62,1.0,139.88,0.38,0.36,0.48,0.59,0.31,0.39,0.51,1.0,Flyweight,Male,1.0,0.0,0.5,0.5,Wrestler,24,0.7083333333333334
760a55d5b6098cbe,Carlos Candelario,The Cannon,5.8,125.0,Southpaw,8,3,0,0,2.5,679.5,0.0,49.5,1.0,1.0,104.0,0.4,0.3,0.65,0.5,0.36,0.34,0.48,1.0,Flyweight,Male,0.0,0.0,1.0,0.0,Wrestler,11,0.7272727272727273
24b033b3daf1c9df,Luiz Cane,Banha,6.2,185.0,Southpaw,17,7,0,0,1.56,358.89,0.78,36.33,0.11,0.0,18.56,0.48,0.43,0.45,0.87,0.45,0.43,0.56,0.0,Light Heavyweight,Male,2.0,0.71,0.0,0.29,Hybrid,24,0.7083333333333334
d05412b513b19621,Guido Cannetti,Ninja,5.6,135.0,Southpaw,10,8,0,0,1.8,435.8,0.1,21.1,0.9,0.4,84.9,0.49,0.31,0.53,0.73,0.39,0.48,0.44,0.4,Bantamweight,Male,0.0,0.0,1.0,0.0,Hybrid,18,0.5555555555555556
13a0275fa13c4d26,Jared Cannonier,The Killa Gorilla,5.11,185.0,Switch,18,9,0,0,3.05,834.05,0.4,61.95,1.0,0.05,65.65,0.51,0.4,0.69,0.87,0.48,0.67,0.39,0.05,Middleweight,Male,5.0,0.58,0.0,0.42,Striker,27,0.6666666666666666
f1f9e48a0d150757,Steve Cantwell,The Robot,6.2,185.0,Orthodox,7,6,0,0,2.67,790.67,0.17,65.0,0.67,0.33,66.17,0.43,0.36,0.73,0.86,0.42,0.65,0.26,0.33,Light Heavyweight,Male,2.0,0.0,0.33,0.67,Striker,13,0.5384615384615384
5ef0088c1b19beeb,Bryan Caraway,Kid Lightning,5.8,135.0,Orthodox,21,9,0,0,2.6,717.2,0.0,36.2,1.5,0.6,163.2,0.38,0.31,0.7,0.67,0.36,0.45,0.4,0.6,Bantamweight,Male,1.0,0.0,0.75,0.25,Wrestler,30,0.7
b2e3aca4cd363477,Chris Cariaso,Kamikaze,5.3,125.0,Southpaw,17,8,0,0,2.85,822.38,0.08,44.08,1.85,0.62,198.77,0.41,0.32,0.73,0.69,0.33,0.65,0.53,0.62,Flyweight,Male,6.0,0.0,0.14,0.86,Striker,25,0.68
52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,6.2,185.0,Orthodox,11,5,0,0,2.46,687.46,0.0,26.31,2.15,0.38,328.92,0.45,0.37,0.66,0.85,0.33,0.4,0.61,0.38,Middleweight,Male,3.0,0.0,0.57,0.43,Striker,16,0.6875
be68b375707dcb85,Spike Carlyle,Alpha Ginger,5.8,145.0,Switch,9,3,0,0,2.33,628.33,0.0,36.33,1.33,0.0,267.33,0.48,0.58,0.59,0.63,0.53,0.64,0.45,0.0,Featherweight,Male,1.0,0.0,0.0,1.0,Striker,12,0.75
3591d0d5d382a381,Francis Carmont,Limitless,6.3,205.0,Orthodox,25,12,0,0,2.67,724.56,0.22,20.78,0.89,0.56,171.78,0.43,0.31,0.55,0.7,0.39,0.37,0.23,0.56,Middleweight,Male,3.0,0.2,0.2,0.6,Wrestler,37,0.6756756756756757
51a0c09cbe9b8472,Liz Carmouche,Girlrilla,5.6,125.0,Orthodox,13,7,0,0,2.9,862.6,0.0,32.1,2.5,0.4,273.0,0.51,0.38,0.65,0.7,0.43,0.85,0.75,0.4,Women's Flyweight,Female,5.0,0.17,0.0,0.83,Striker,20,0.65
1c86754617d9813a,Roan Carneiro,Jucao,5.11,170.0,Orthodox,21,11,0,0,2.22,585.33,0.0,14.67,2.0,0.89,247.44,0.4,0.34,0.54,0.67,0.32,0.54,0.42,0.89,Welterweight,Male,2.0,0.33,0.0,0.67,Wrestler,32,0.65625
c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,5.2,115.0,Orthodox,15,3,0,0,2.67,692.17,0.17,47.33,2.0,0.5,234.17,0.55,0.48,0.77,0.31,0.47,0.68,0.41,0.5,Women's Strawweight,Female,1.0,0.5,0.0,0.5,Striker,18,0.8333333333333334
528b071cf3da7c56,Luana Carolina,Dread,5.6,135.0,Orthodox,11,5,0,0,2.8,799.2,0.1,56.4,0.7,0.7,158.2,0.49,0.36,0.63,0.83,0.45,0.55,0.49,0.7,Women's Flyweight,Female,2.0,0.33,0.0,0.67,Striker,16,0.6875
b62d5280966b2460,Clayton Carpenter,No Nickname,5.6,125.0,Orthodox,8,2,0,0,1.75,451.75,0.0,21.5,0.75,1.0,150.5,0.52,0.43,0.72,0.52,0.46,0.62,0.43,1.0,Flyweight,Male,0.0,0.0,1.0,0.0,Wrestler,10,0.8
7b6e40a73b567072,Shonie Carter,Mr. International,5.1,170.0,Southpaw,51,31,7,0,2.17,601.67,0.33,18.83,1.67,0.0,171.0,0.42,0.26,0.64,0.76,0.39,0.7,0.26,0.0,Welterweight,Male,2.0,0.33,0.0,0.67,Wrestler,89,0.5730337078651685
fef3d17e27e916e7,Antonio Carvalho,Pato,5.9,145.0,Orthodox,15,6,0,0,2.0,514.25,0.5,27.25,0.0,0.0,41.0,0.31,0.2,0.49,0.89,0.28,0.32,0.28,0.0,Featherweight,Male,1.0,0.67,0.0,0.33,Hybrid,21,0.7142857142857143
68dd7b3783c19f9c,Shane Carwin,The Engineer,6.2,265.0,Orthodox,12,2,0,0,1.5,295.17,0.67,25.5,0.5,0.0,45.67,0.42,0.4,0.59,0.17,0.23,0.49,0.64,0.0,Heavyweight,Male,1.0,0.75,0.0,0.25,Hybrid,14,0.8571428571428571
1f4b04a926ef1287,Johnny Case,Hollywood,5.1,155.0,Orthodox,22,6,0,0,2.83,792.17,0.0,43.83,1.5,0.0,207.17,0.43,0.33,0.49,0.85,0.39,0.46,0.57,0.0,Lightweight,Male,0.0,1.0,0.0,0.0,Striker,28,0.7857142857142857
8d9586726252dbf7,Kevin Casey,King,5.11,185.0,Southpaw,9,5,2,0,2.14,531.71,0.14,24.29,0.43,0.29,158.0,0.49,0.43,0.66,0.48,0.34,0.69,0.47,0.29,Middleweight,Male,1.0,0.0,0.0,1.0,Striker,16,0.5625
5f179af5fffeb9f6,Cortney Casey,Cast Iron,5.7,125.0,Orthodox,10,10,0,0,2.6,761.47,0.0,50.07,1.13,0.4,137.47,0.43,0.38,0.56,0.66,0.36,0.67,0.5,0.4,Women's Flyweight,Female,4.0,0.14,0.29,0.57,Striker,20,0.5
5fa2974cbd18e05c,John Castaneda,Sexi Mexi,5.6,135.0,Switch,21,8,0,0,2.62,756.25,0.38,58.12,1.25,0.0,102.5,0.47,0.4,0.68,0.76,0.46,0.64,0.25,0.0,Catch Weight,Male,3.0,0.25,0.0,0.75,Striker,29,0.7241379310344828
31ceaf0e670c1578,Gil Castillo,No Nickname,5.9,170.0,Southpaw,8,5,0,0,3.0,900.0,0.0,9.0,3.33,0.0,493.67,0.46,0.42,0.25,0.67,0.5,0.33,0.15,0.0,Welterweight,Male,1.0,0.0,0.0,1.0,Striker,13,0.6153846153846154
d1e7fc58d4225cdf,Danny Castillo,Last Call,5.9,155.0,Orthodox,17,10,0,0,2.64,743.43,0.29,28.93,1.21,0.93,177.86,0.42,0.3,0.62,0.78,0.39,0.41,0.45,0.93,Lightweight,Male,3.0,0.5,0.0,0.5,Wrestler,27,0.6296296296296297
f8fe2053d73d7bcf,Nick Catone,The Jersey Devil,6.0,185.0,Southpaw,10,4,0,0,2.62,696.88,0.0,26.0,2.25,0.38,174.5,0.52,0.42,0.62,0.85,0.42,0.61,0.72,0.38,Middleweight,Male,2.0,0.25,0.25,0.5,Striker,14,0.7142857142857143
5c1ca0c72b599a3c,Rafael Cavalcante,Feijao,6.1,205.0,Orthodox,12,7,0,0,2.2,558.4,0.2,21.8,1.6,0.0,92.8,0.48,0.45,0.47,0.65,0.38,0.64,0.55,0.0,Light Heavyweight,Male,0.0,1.0,0.0,0.0,Hybrid,19,0.631578947368421
e3964ece586e0635,Jacqueline Cavalcanti,No Nickname,5.8,135.0,Orthodox,9,1,0,0,3.0,900.0,0.0,55.4,0.4,0.0,82.2,0.39,0.24,0.61,0.87,0.38,0.44,0.0,0.0,Women's Bantamweight,Female,1.0,0.0,0.0,1.0,Hybrid,10,0.9
0e21976afc92e4d1,Magnus Cedenblad,Jycken,6.5,185.0,Orthodox,14,5,0,0,2.0,470.83,0.5,19.5,1.0,0.33,187.67,0.55,0.44,0.45,0.61,0.47,0.38,0.49,0.33,Middleweight,Male,1.0,0.5,0.25,0.25,Striker,19,0.7368421052631579
3e61082025db8137,Yosdenis Cedeno,Pink Panther,5.8,155.0,Orthodox,10,6,1,0,2.5,750.0,0.25,17.75,1.25,0.0,175.75,0.31,0.23,0.55,0.65,0.4,0.88,0.14,0.0,Lightweight,Male,1.0,0.5,0.0,0.5,Hybrid,17,0.5882352941176471
056c493bbd76a918,Henry Cejudo,Triple C,5.4,135.0,Orthodox,16,5,0,0,2.88,819.69,0.38,57.06,1.12,0.06,117.81,0.48,0.37,0.75,0.75,0.42,0.62,0.44,0.06,Bantamweight,Male,5.0,0.44,0.0,0.56,Striker,21,0.7619047619047619
e872e9a9a902c045,Katlyn Cerminara,Blonde Fighter,5.9,125.0,Orthodox,18,6,0,0,2.88,850.47,0.12,68.82,0.76,0.29,100.76,0.39,0.29,0.63,0.78,0.35,0.63,0.31,0.29,Women's Flyweight,Female,12.0,0.08,0.0,0.92,Striker,24,0.75
1d00756835ca67c9,Donald Cerrone,Cowboy,6.1,155.0,Orthodox,36,17,0,0,2.13,563.37,0.5,44.89,0.61,0.24,65.16,0.47,0.34,0.64,0.85,0.45,0.51,0.31,0.24,Welterweight,Male,7.0,0.5,0.21,0.29,Striker,53,0.6792452830188679
9ccf8371fd80d45d,Luan Chagas,Tarzan,6.0,170.0,Orthodox,15,3,1,0,2.5,696.25,1.0,48.25,0.25,0.25,106.5,0.42,0.36,0.44,0.8,0.4,0.87,0.59,0.25,Welterweight,Male,0.0,0.0,1.0,0.0,Striker,19,0.7894736842105263
5ef94841c4bc3f86,Edgar Chairez,Puro Chicali,5.7,125.0,Orthodox,12,6,0,0,1.8,462.8,0.2,34.4,0.6,1.0,64.2,0.55,0.38,0.56,0.69,0.54,0.4,0.31,1.0,Flyweight,Male,1.0,0.0,0.67,0.33,Striker,18,0.6666666666666666
26b63bc5c0c1f65d,Alex Chambers,Astro Girl,5.3,115.0,Southpaw,5,5,0,0,2.2,546.0,0.0,28.4,0.6,1.8,49.6,0.55,0.49,0.48,0.65,0.55,0.65,0.22,1.8,Women's Strawweight,Female,1.0,0.0,0.5,0.5,Wrestler,10,0.5
4b93a88f3b1de35b,Michael Chandler,Iron,5.8,155.0,Orthodox,23,10,0,0,2.71,670.43,0.14,53.57,0.86,0.14,148.57,0.51,0.4,0.63,0.77,0.46,0.4,0.53,0.14,Lightweight,Male,0.0,1.0,0.0,0.0,Striker,33,0.696969696969697
af9efbfd63d39734,Chelsea Chandler,No Nickname,5.8,135.0,Southpaw,6,4,0,0,2.2,621.2,0.0,33.4,0.6,0.0,81.0,0.48,0.39,0.68,0.68,0.44,0.66,0.2,0.0,Women's Bantamweight,Female,0.0,1.0,0.0,0.0,Hybrid,10,0.6
5b03b61f9d90125e,Morgan Charriere,The Last Pirate,5.8,145.0,Orthodox,21,11,1,0,2.4,597.0,0.4,44.2,0.8,0.0,115.8,0.51,0.45,0.78,0.69,0.48,0.68,0.46,0.0,Featherweight,Male,1.0,0.67,0.0,0.33,Striker,33,0.6363636363636364
b406da701c479076,Ernest Chavez,EJ,5.8,145.0,Orthodox,10,2,0,0,2.33,674.0,0.0,31.33,0.67,0.0,142.0,0.41,0.33,0.42,0.71,0.39,0.54,0.17,0.0,Lightweight,Male,1.0,0.0,0.0,1.0,Hybrid,12,0.8333333333333334
9cdd2da1a9104a0b,Macy Chiasson,No Nickname,5.11,135.0,Orthodox,11,5,0,0,2.38,635.54,0.0,34.23,1.38,0.08,175.08,0.49,0.39,0.71,0.62,0.42,0.55,0.32,0.08,Women's Bantamweight,Female,4.0,0.2,0.0,0.8,Striker,16,0.6875
c58f51dedb310998,Michael Chiesa,Maverick,6.1,170.0,Southpaw,19,7,0,0,2.24,576.0,0.0,18.76,1.19,0.67,188.33,0.45,0.32,0.71,0.64,0.39,0.42,0.29,0.67,Welterweight,Male,5.0,0.0,0.62,0.38,Wrestler,26,0.7307692307692307
9560ff14eb3129f7,Giga Chikadze,Ninja,6.0,145.0,Orthodox,15,5,0,0,2.82,799.82,0.36,48.27,0.64,0.0,57.73,0.43,0.35,0.6,0.75,0.41,0.26,0.48,0.0,Featherweight,Male,5.0,0.29,0.0,0.71,Hybrid,20,0.75
767755fd74662dbf,Khamzat Chimaev,Borz,6.2,185.0,Orthodox,15,0,0,1,2.0,491.22,0.11,23.89,0.44,0.44,39.56,0.49,0.36,0.34,0.39,0.41,0.21,0.44,0.44,Middleweight,Male,0.0,0.67,0.33,0.0,Hybrid,15,1.0
9f7787e56a6bc0f4,Sako Chivitchian,No Nickname,5.11,155.0,Orthodox,8,1,0,0,3.0,900.0,0.0,72.0,0.0,0.0,148.0,0.53,0.33,0.94,0.81,0.47,0.9,0.0,0.0,Lightweight,Male,1.0,0.0,0.0,1.0,Striker,9,0.8888888888888888
e93b04e308913c2e,Dooho Choi,The Korean Superboy,5.1,145.0,Orthodox,16,4,1,0,2.0,491.11,0.44,33.67,0.33,0.33,52.67,0.49,0.41,0.61,0.39,0.43,0.67,0.62,0.33,Featherweight,Male,0.0,1.0,0.0,0.0,Striker,21,0.7619047619047619
a68575214ecad140,SeungWoo Choi,Sting,6.0,145.0,Orthodox,11,8,0,0,2.18,589.18,0.64,34.91,0.45,0.0,99.18,0.43,0.34,0.61,0.75,0.39,0.52,0.48,0.0,Featherweight,Male,4.0,0.2,0.0,0.8,Hybrid,19,0.5789473684210527
adccbc19b22e19af,SeungGuk Choi,No Nickname,5.6,125.0,Orthodox,7,3,0,0,3.0,791.0,0.0,38.0,1.0,3.0,107.0,0.41,0.33,0.33,0.63,0.42,0.33,0.0,3.0,Flyweight,Male,0.0,0.0,1.0,0.0,Wrestler,10,0.7
55a7b2d4e54ffac9,Ryo Chonan,Piranah,5.9,170.0,Orthodox,22,13,0,0,3.0,900.0,0.0,38.0,0.5,0.0,279.5,0.38,0.28,0.86,0.85,0.35,0.38,0.46,0.0,Welterweight,Male,1.0,0.0,0.0,1.0,Striker,35,0.6285714285714286
2d447cc91bdaa545,Joachim Christensen,No Nickname,6.3,205.0,Orthodox,14,6,0,0,1.75,369.5,0.5,21.75,0.25,0.25,90.0,0.53,0.42,0.58,0.95,0.42,0.33,0.67,0.25,Light Heavyweight,Male,0.0,0.5,0.5,0.0,Striker,20,0.7
b369533a577fa97c,Dan Christison,The Sandman,6.8,265.0,Orthodox,20,7,0,0,3.0,858.5,0.0,60.5,0.0,1.0,150.0,0.52,0.4,0.75,0.96,0.48,0.59,0.66,1.0,Heavyweight,Male,0.0,0.0,1.0,0.0,Striker,27,0.7407407407407407
4f11e9ce318ffbcb,Anthony Christodoulou,No Nickname,5.9,155.0,Orthodox,12,7,0,0,2.5,549.0,0.0,40.0,0.5,0.5,126.0,0.37,0.3,0.36,0.7,0.36,0.38,0.0,0.5,Lightweight,Male,0.0,0.0,1.0,0.0,Hybrid,19,0.631578947368421
2244d9a2b64b8c3b,Hannah Cifers,Shockwave,5.1,115.0,Orthodox,10,7,0,0,2.0,499.71,0.14,46.43,0.29,0.14,52.29,0.43,0.3,0.66,0.9,0.35,0.69,0.43,0.14,Women's Strawweight,Female,1.0,0.5,0.0,0.5,Hybrid,17,0.5882352941176471
67f272324a030d00,Misha Cirkunov,No Nickname,6.3,205.0,Orthodox,15,9,0,0,1.46,283.69,0.23,19.0,0.85,0.54,66.77,0.56,0.48,0.75,0.41,0.43,0.57,0.46,0.54,Light Heavyweight,Male,1.0,0.4,0.5,0.1,Striker,24,0.625
1c2f2571b18791b6,Laverne Clark,No Nickname,5.11,170.0,Orthodox,27,21,1,0,1.5,365.75,0.25,8.75,0.5,0.0,170.0,0.57,0.52,0.7,0.0,0.46,0.42,0.64,0.0,Lightweight,Male,1.0,0.67,0.0,0.33,Wrestler,49,0.5510204081632653
6776260cb0aef647,Logan Clark,No Nickname,6.2,185.0,Orthodox,18,6,0,0,3.0,900.0,0.0,40.0,0.0,2.0,229.0,0.72,0.68,0.85,1.0,0.33,0.64,0.89,2.0,Middleweight,Male,1.0,0.0,0.0,1.0,Wrestler,24,0.75
cc7040fe76f0ef91,Devin Clark,Brown Bear,6.0,205.0,Orthodox,14,9,0,0,2.47,683.88,0.24,37.12,1.35,0.12,244.65,0.55,0.45,0.73,0.8,0.44,0.72,0.42,0.12,Light Heavyweight,Male,4.0,0.5,0.0,0.5,Striker,23,0.6086956521739131
6c8072b61c276e67,Jessica-Rose Clark,No Nickname,5.5,135.0,Orthodox,11,9,0,0,2.56,720.78,0.0,47.89,1.44,0.44,210.33,0.51,0.47,0.54,0.51,0.41,0.53,0.66,0.44,Women's Bantamweight,Female,3.0,0.14,0.43,0.43,Striker,20,0.55
c76ec2bc3a57666a,Mitch Clarke,Danger Zone,5.1,155.0,Orthodox,11,5,0,0,2.29,604.86,0.43,37.29,0.71,0.43,172.14,0.51,0.42,0.61,0.63,0.46,0.59,0.41,0.43,Lightweight,Male,2.0,0.5,0.0,0.5,Striker,16,0.6875
7d21de9c6d7c98b2,Rich Clementi,No Love,5.9,155.0,Southpaw,45,23,1,0,2.3,657.1,0.0,17.1,1.4,0.8,149.8,0.37,0.24,0.69,0.77,0.31,0.47,0.36,0.8,Lightweight,Male,2.0,0.0,0.6,0.4,Wrestler,69,0.6521739130434783
e5ecaf884b6da2bc,Chris Clements,The Menace,5.1,170.0,Orthodox,12,6,0,0,2.4,619.0,0.4,22.6,1.2,0.4,132.4,0.56,0.49,0.55,0.51,0.52,0.6,0.39,0.4,Welterweight,Male,0.0,1.0,0.0,0.0,Striker,18,0.6666666666666666
21b8a0f5c231096f,Mark Coleman,The Hammer,6.1,205.0,Orthodox,16,10,0,0,1.75,448.5,0.0,20.25,2.08,0.67,320.0,0.6,0.59,0.46,0.31,0.37,0.31,0.62,0.67,Light Heavyweight,Male,1.0,0.43,0.43,0.14,Wrestler,26,0.6153846153846154
cc900c6a71ed23f3,Clay Collard,Cassius,5.11,145.0,Orthodox,14,7,0,0,3.0,881.75,0.0,53.5,2.25,0.5,173.0,0.33,0.23,0.59,0.87,0.3,0.61,0.72,0.5,Featherweight,Male,1.0,0.0,0.0,1.0,Wrestler,21,0.6666666666666666
92fa1401b7927da3,Jake Collier,The Prototype,6.3,230.0,Orthodox,13,10,0,0,2.36,636.43,0.14,57.29,0.64,0.36,108.0,0.44,0.36,0.69,0.69,0.41,0.56,0.29,0.36,Heavyweight,Male,1.0,0.5,0.25,0.25,Hybrid,23,0.5652173913043478
f9f07bb5a43535ed,Carlos Condit,The Natural Born Killer,6.2,170.0,Orthodox,32,14,0,0,2.84,793.53,0.37,50.47,2.0,0.53,152.79,0.38,0.33,0.57,0.52,0.3,0.43,0.56,0.53,Welterweight,Male,6.0,0.38,0.15,0.46,Wrestler,46,0.6956521739130435
1c061eb6e29eaa0a,Bob Cook,Crazy,5.9,170.0,Orthodox,5,0,0,0,2.0,389.0,0.0,22.0,1.0,2.0,69.0,0.46,0.4,0.64,0.5,0.44,0.58,0.0,2.0,Lightweight,Male,0.0,0.0,1.0,0.0,Wrestler,5,1.0
